tick,node_id,x,y,energy,role,cluster_id
9,12,30.0,70.0,393,leader,12
9,13,35.0,72.0,371,member,12
9,14,40.0,68.0,351,member,12
10,1,5.0,5.0,770,leader,1
10,2,10.0,10.0,590,member,1
10,3,15.0,8.0,740,member,1
10,4,8.0,18.0,490,member,1
10,5,20.0,20.0,390,isolated,5
10,6,50.0,50.0,870,leader,6
10,7,55.0,52.0,690,member,6
10,8,60.0,48.0,640,member,6
10,9,58.0,60.0,290,member,6
10,10,100.0,100.0,170,leader,10
10,11,95.0,95.0,170,member,10
10,12,30.0,70.0,390,leader,12
10,13,35.0,72.0,370,member,12
10,14,40.0,68.0,350,member,12
11,1,5.0,5.0,767,leader,1
11,2,10.0,10.0,589,member,1
11,3,15.0,8.0,739,member,1
11,4,8.0,18.0,489,member,1
11,5,20.0,20.0,389,isolated,5
11,6,50.0,50.0,867,leader,6
11,7,55.0,52.0,689,member,6
11,8,60.0,48.0,639,member,6
11,9,58.0,60.0,289,member,6
11,10,100.0,100.0,167,leader,10
11,11,95.0,95.0,169,member,10
11,12,30.0,70.0,387,leader,12
11,13,35.0,72.0,369,member,12
11,14,40.0,68.0,349,member,12
12,1,5.0,5.0,764,leader,1
12,2,10.0,10.0,588,member,1
12,3,15.0,8.0,738,member,1
12,4,8.0,18.0,488,member,1
12,5,20.0,20.0,388,isolated,5
12,6,50.0,50.0,864,leader,6
12,7,55.0,52.0,688,member,6
12,8,60.0,48.0,638,member,6
12,9,58.0,60.0,288,member,6
12,10,100.0,100.0,164,leader,10
12,11,95.0,95.0,168,member,10
12,12,30.0,70.0,384,leader,12
12,13,35.0,72.0,368,member,12
12,14,40.0,68.0,348,member,12
13,1,5.0,5.0,761,leader,1
13,2,10.0,10.0,587,member,1
13,3,15.0,8.0,737,member,1
13,4,8.0,18.0,487,member,1
13,5,20.0,20.0,387,isolated,5
13,6,50.0,50.0,861,leader,6
13,7,55.0,52.0,687,member,6
13,8,60.0,48.0,637,member,6
13,9,58.0,60.0,287,member,6
13,10,100.0,100.0,161,leader,10
13,11,95.0,95.0,167,member,10
13,12,30.0,70.0,381,leader,12
13,13,35.0,72.0,367,member,12
13,14,40.0,68.0,347,member,12
14,1,5.0,5.0,758,leader,1
14,2,10.0,10.0,586,member,1
14,3,15.0,8.0,736,member,1
14,4,8.0,18.0,486,member,1
14,5,20.0,20.0,386,isolated,5
14,6,50.0,50.0,858,leader,6
14,7,55.0,52.0,686,member,6
14,8,60.0,48.0,636,member,6
14,9,58.0,60.0,286,member,6
14,10,100.0,100.0,158,leader,10
14,11,95.0,95.0,166,member,10
14,12,30.0,70.0,378,leader,12
14,13,35.0,72.0,366,member,12
14,14,40.0,68.0,346,member,12
15,1,5.0,5.0,755,leader,1
15,2,10.0,10.0,585,member,1
15,3,15.0,8.0,735,member,1
15,4,8.0,18.0,485,member,1
15,5,20.0,20.0,385,isolated,5
15,6,50.0,50.0,855,leader,6
15,7,55.0,52.0,685,member,6
15,8,60.0,48.0,635,member,6
15,9,58.0,60.0,285,member,6
15,10,100.0,100.0,155,leader,10
15,11,95.0,95.0,165,member,10
15,12,30.0,70.0,375,leader,12
15,13,35.0,72.0,365,member,12
15,14,40.0,68.0,345,member,12
16,1,5.0,5.0,752,leader,1
16,2,10.0,10.0,584,member,1
16,3,15.0,8.0,734,member,1
16,4,8.0,18.0,484,member,1
16,5,20.0,20.0,384,isolated,5
16,6,50.0,50.0,852,leader,6
16,7,55.0,52.0,684,member,6
16,8,60.0,48.0,634,member,6
16,9,58.0,60.0,284,member,6
16,10,100.0,100.0,152,leader,10
16,11,95.0,95.0,164,member,10
16,12,30.0,70.0,372,leader,12
16,13,35.0,72.0,364,member,12
16,14,40.0,68.0,344,member,12
17,1,5.0,5.0,749,leader,1
17,2,10.0,10.0,583,member,1
17,3,15.0,8.0,733,member,1
17,4,8.0,18.0,483,member,1
17,5,20.0,20.0,383,isolated,5
17,6,50.0,50.0,849,leader,6
17,7,55.0,52.0,683,member,6
17,8,60.0,48.0,633,member,6
17,9,58.0,60.0,283,member,6
17,10,100.0,100.0,149,leader,10
17,11,95.0,95.0,163,member,10
17,12,30.0,70.0,369,leader,12
17,13,35.0,72.0,363,member,12
17,14,40.0,68.0,343,member,12
18,1,5.0,5.0,746,leader,1
18,2,10.0,10.0,582,member,1
18,3,15.0,8.0,732,member,1
18,4,8.0,18.0,482,member,1
18,5,20.0,20.0,382,isolated,5
18,6,50.0,50.0,846,leader,6
18,7,55.0,52.0,682,member,6
18,8,60.0,48.0,632,member,6
18,9,58.0,60.0,282,member,6
18,10,100.0,100.0,146,leader,10
18,11,95.0,95.0,162,member,10
18,12,30.0,70.0,366,leader,12
18,13,35.0,72.0,362,member,12
18,14,40.0,68.0,342,member,12
19,1,5.0,5.0,743,leader,1
19,2,10.0,10.0,581,member,1
19,3,15.0,8.0,731,member,1
19,4,8.0,18.0,481,member,1
19,5,20.0,20.0,381,isolated,5
19,6,50.0,50.0,843,leader,6
19,7,55.0,52.0,681,member,6
19,8,60.0,48.0,631,member,6
19,9,58.0,60.0,281,member,6
19,10,100.0,100.0,143,leader,10
19,11,95.0,95.0,161,member,10
19,12,30.0,70.0,363,leader,12
19,13,35.0,72.0,361,member,12
19,14,40.0,68.0,341,member,12
20,1,5.0,5.0,740,leader,1
20,2,10.0,10.0,580,member,1
20,3,15.0,8.0,730,member,1
20,4,8.0,18.0,480,member,1
20,5,20.0,20.0,380,isolated,5
20,6,50.0,50.0,840,leader,6
20,7,55.0,52.0,680,member,6
20,8,60.0,48.0,630,member,6
20,9,58.0,60.0,280,member,6
20,10,100.0,100.0,140,leader,10
20,11,95.0,95.0,160,member,10
20,12,30.0,70.0,360,leader,12
20,13,35.0,72.0,360,member,12
20,14,40.0,68.0,340,member,12
21,1,5.0,5.0,737,leader,1
21,2,10.0,10.0,579,member,1
21,3,15.0,8.0,729,member,1
21,4,8.0,18.0,479,member,1
21,5,20.0,20.0,379,isolated,5
21,6,50.0,50.0,837,leader,6
21,7,55.0,52.0,679,member,6
21,8,60.0,48.0,629,member,6
21,9,58.0,60.0,279,member,6
21,10,100.0,100.0,137,leader,10
21,11,95.0,95.0,159,member,10
21,12,30.0,70.0,357,leader,12
21,13,35.0,72.0,359,member,12
21,14,40.0,68.0,339,member,12
22,1,5.0,5.0,734,leader,1
22,2,10.0,10.0,578,member,1
22,3,15.0,8.0,728,member,1
22,4,8.0,18.0,478,member,1
22,5,20.0,20.0,378,isolated,5
22,6,50.0,50.0,834,leader,6
22,7,55.0,52.0,678,member,6
22,8,60.0,48.0,628,member,6
22,9,58.0,60.0,278,member,6
22,10,100.0,100.0,134,leader,10
22,11,95.0,95.0,158,member,10
22,12,30.0,70.0,354,leader,12
22,13,35.0,72.0,358,member,12
22,14,40.0,68.0,338,member,12
23,1,5.0,5.0,731,leader,1
23,2,10.0,10.0,577,member,1
23,3,15.0,8.0,727,member,1
23,4,8.0,18.0,477,member,1
23,5,20.0,20.0,377,isolated,5
23,6,50.0,50.0,831,leader,6
23,7,55.0,52.0,677,member,6
23,8,60.0,48.0,627,member,6
23,9,58.0,60.0,277,member,6
23,10,100.0,100.0,131,leader,10
23,11,95.0,95.0,157,member,10
23,12,30.0,70.0,351,leader,12
23,13,35.0,72.0,357,member,12
23,14,40.0,68.0,337,member,12
24,1,5.0,5.0,728,leader,1
24,2,10.0,10.0,576,member,1
24,3,15.0,8.0,726,member,1
24,4,8.0,18.0,476,member,1
24,5,20.0,20.0,376,isolated,5
24,6,50.0,50.0,828,leader,6
24,7,55.0,52.0,676,member,6
24,8,60.0,48.0,626,member,6
24,9,58.0,60.0,276,member,6
24,10,100.0,100.0,128,leader,10
24,11,95.0,95.0,156,member,10
24,12,30.0,70.0,348,leader,12
24,13,35.0,72.0,356,member,12
24,14,40.0,68.0,336,member,12
25,1,5.0,5.0,725,leader,1
25,2,10.0,10.0,575,member,1
25,3,15.0,8.0,725,member,1
25,4,8.0,18.0,475,member,1
25,5,20.0,20.0,375,isolated,5
25,6,50.0,50.0,825,leader,6
25,7,55.0,52.0,675,member,6
25,8,60.0,48.0,625,member,6
25,9,58.0,60.0,275,member,6
25,10,100.0,100.0,125,leader,10
25,11,95.0,95.0,155,member,10
25,12,30.0,70.0,345,leader,12
25,13,35.0,72.0,355,member,12
25,14,40.0,68.0,335,member,12
26,1,5.0,5.0,722,leader,1
26,2,10.0,10.0,574,member,1
26,3,15.0,8.0,724,member,1
26,4,8.0,18.0,474,member,1
26,5,20.0,20.0,374,isolated,5
26,6,50.0,50.0,822,leader,6
26,7,55.0,52.0,674,member,6
26,8,60.0,48.0,624,member,6
26,9,58.0,60.0,274,member,6
26,10,100.0,100.0,122,leader,10
26,11,95.0,95.0,154,member,10
26,12,30.0,70.0,342,leader,12
26,13,35.0,72.0,354,member,12
26,14,40.0,68.0,334,member,12
27,1,5.0,5.0,719,leader,1
27,2,10.0,10.0,573,member,1
27,3,15.0,8.0,723,member,1
27,4,8.0,18.0,473,member,1
27,5,20.0,20.0,373,isolated,5
27,6,50.0,50.0,819,leader,6
27,7,55.0,52.0,673,member,6
27,8,60.0,48.0,623,member,6
27,9,58.0,60.0,273,member,6
27,10,100.0,100.0,119,leader,10
27,11,95.0,95.0,153,member,10
27,12,30.0,70.0,339,leader,12
27,13,35.0,72.0,353,member,12
27,14,40.0,68.0,333,member,12
28,1,5.0,5.0,716,leader,1
28,2,10.0,10.0,572,member,1
28,3,15.0,8.0,722,member,1
28,4,8.0,18.0,472,member,1
28,5,20.0,20.0,372,isolated,5
28,6,50.0,50.0,816,leader,6
28,7,55.0,52.0,672,member,6
28,8,60.0,48.0,622,member,6
28,9,58.0,60.0,272,member,6
28,10,100.0,100.0,116,leader,10
28,11,95.0,95.0,152,member,10
28,12,30.0,70.0,336,leader,12
28,13,35.0,72.0,352,member,12
28,14,40.0,68.0,332,member,12
29,1,5.0,5.0,713,leader,1
29,2,10.0,10.0,571,member,1
29,3,15.0,8.0,721,member,1
29,4,8.0,18.0,471,member,1
29,5,20.0,20.0,371,isolated,5
29,6,50.0,50.0,813,leader,6
29,7,55.0,52.0,671,member,6
29,8,60.0,48.0,621,member,6
29,9,58.0,60.0,271,member,6
29,10,100.0,100.0,113,leader,10
29,11,95.0,95.0,151,member,10
29,12,30.0,70.0,333,leader,12
29,13,35.0,72.0,351,member,12
29,14,40.0,68.0,331,member,12
30,1,5.0,5.0,710,leader,1
30,2,10.0,10.0,570,member,1
30,3,15.0,8.0,720,member,1
30,4,8.0,18.0,470,member,1
30,5,20.0,20.0,370,isolated,5
30,6,50.0,50.0,810,leader,6
30,7,55.0,52.0,670,member,6
30,8,60.0,48.0,620,member,6
30,9,58.0,60.0,270,member,6
30,10,100.0,100.0,110,leader,10
30,11,95.0,95.0,150,member,10
30,12,30.0,70.0,330,leader,12
30,13,35.0,72.0,350,member,12
30,14,40.0,68.0,330,member,12
31,1,5.0,5.0,707,leader,1
31,2,10.0,10.0,569,member,1
31,3,15.0,8.0,719,member,1
31,4,8.0,18.0,469,member,1
31,5,20.0,20.0,369,isolated,5
31,6,50.0,50.0,807,leader,6
31,7,55.0,52.0,669,member,6
31,8,60.0,48.0,619,member,6
31,9,58.0,60.0,269,member,6
31,10,100.0,100.0,107,leader,10
31,11,95.0,95.0,149,member,10
31,12,30.0,70.0,327,leader,12
31,13,35.0,72.0,349,member,12
31,14,40.0,68.0,329,member,12
32,1,5.0,5.0,704,leader,1
32,2,10.0,10.0,568,member,1
32,3,15.0,8.0,718,member,1
32,4,8.0,18.0,468,member,1
32,5,20.0,20.0,368,isolated,5
32,6,50.0,50.0,804,leader,6
32,7,55.0,52.0,668,member,6
32,8,60.0,48.0,618,member,6
32,9,58.0,60.0,268,member,6
32,10,100.0,100.0,104,leader,10
32,11,95.0,95.0,148,member,10
32,12,30.0,70.0,324,leader,12
32,13,35.0,72.0,348,member,12
32,14,40.0,68.0,328,member,12
33,1,5.0,5.0,701,leader,1
33,2,10.0,10.0,567,member,1
33,3,15.0,8.0,717,member,1
33,4,8.0,18.0,467,member,1
33,5,20.0,20.0,367,isolated,5
33,6,50.0,50.0,801,leader,6
33,7,55.0,52.0,667,member,6
33,8,60.0,48.0,617,member,6
33,9,58.0,60.0,267,member,6
33,10,100.0,100.0,101,leader,10
33,11,95.0,95.0,147,member,10
33,12,30.0,70.0,321,leader,12
33,13,35.0,72.0,347,member,12
33,14,40.0,68.0,327,member,12
34,1,5.0,5.0,698,leader,1
34,2,10.0,10.0,566,member,1
34,3,15.0,8.0,716,member,1
34,4,8.0,18.0,466,member,1
34,5,20.0,20.0,366,isolated,5
34,6,50.0,50.0,798,leader,6
34,7,55.0,52.0,666,member,6
34,8,60.0,48.0,616,member,6
34,9,58.0,60.0,266,member,6
34,10,100.0,100.0,98,leader,10
34,11,95.0,95.0,146,member,10
34,12,30.0,70.0,318,leader,12
34,13,35.0,72.0,346,member,12
34,14,40.0,68.0,326,member,12
35,1,5.0,5.0,695,leader,1
35,2,10.0,10.0,565,member,1
35,3,15.0,8.0,715,member,1
35,4,8.0,18.0,465,member,1
35,5,20.0,20.0,365,isolated,5
35,6,50.0,50.0,795,leader,6
35,7,55.0,52.0,665,member,6
35,8,60.0,48.0,615,member,6
35,9,58.0,60.0,265,member,6
35,10,100.0,100.0,95,leader,10
35,11,95.0,95.0,145,member,10
35,12,30.0,70.0,315,leader,12
35,13,35.0,72.0,345,member,12
35,14,40.0,68.0,325,member,12
36,1,5.0,5.0,692,leader,1
36,2,10.0,10.0,564,member,1
36,3,15.0,8.0,714,member,1
36,4,8.0,18.0,464,member,1
36,5,20.0,20.0,364,isolated,5
36,6,50.0,50.0,792,leader,6
36,7,55.0,52.0,664,member,6
36,8,60.0,48.0,614,member,6
36,9,58.0,60.0,264,member,6
36,10,100.0,100.0,92,leader,10
36,11,95.0,95.0,144,member,10
36,12,30.0,70.0,312,leader,12
36,13,35.0,72.0,344,member,12
36,14,40.0,68.0,324,member,12
37,1,5.0,5.0,689,leader,1
37,2,10.0,10.0,563,member,1
37,3,15.0,8.0,713,member,1
37,4,8.0,18.0,463,member,1
37,5,20.0,20.0,363,isolated,5
37,6,50.0,50.0,789,leader,6
37,7,55.0,52.0,663,member,6
37,8,60.0,48.0,613,member,6
37,9,58.0,60.0,263,member,6
37,10,100.0,100.0,89,leader,10
37,11,95.0,95.0,143,member,10
37,12,30.0,70.0,309,leader,12
37,13,35.0,72.0,343,member,12
37,14,40.0,68.0,323,member,12
38,1,5.0,5.0,686,leader,1
38,2,10.0,10.0,562,member,1
38,3,15.0,8.0,712,member,1
38,4,8.0,18.0,462,member,1
38,5,20.0,20.0,362,isolated,5
38,6,50.0,50.0,786,leader,6
38,7,55.0,52.0,662,member,6
38,8,60.0,48.0,612,member,6
38,9,58.0,60.0,262,member,6
38,10,100.0,100.0,86,leader,10
38,11,95.0,95.0,142,member,10
38,12,30.0,70.0,306,leader,12
38,13,35.0,72.0,342,member,12
38,14,40.0,68.0,322,member,12
39,1,5.0,5.0,683,leader,1
39,2,10.0,10.0,561,member,1
39,3,15.0,8.0,711,member,1
39,4,8.0,18.0,461,member,1
39,5,20.0,20.0,361,isolated,5
39,6,50.0,50.0,783,leader,6
39,7,55.0,52.0,661,member,6
39,8,60.0,48.0,611,member,6
39,9,58.0,60.0,261,member,6
39,10,100.0,100.0,83,leader,10
39,11,95.0,95.0,141,member,10
39,12,30.0,70.0,303,leader,12
39,13,35.0,72.0,341,member,12
39,14,40.0,68.0,321,member,12
40,1,5.0,5.0,680,leader,1
40,2,10.0,10.0,560,member,1
40,3,15.0,8.0,710,member,1
40,4,8.0,18.0,460,member,1
40,5,20.0,20.0,360,isolated,5
40,6,50.0,50.0,780,leader,6
40,7,55.0,52.0,660,member,6
40,8,60.0,48.0,610,member,6
40,9,58.0,60.0,260,member,6
40,10,100.0,100.0,80,leader,10
40,11,95.0,95.0,140,member,10
40,12,30.0,70.0,300,leader,12
40,13,35.0,72.0,340,member,12
40,14,40.0,68.0,320,member,12
41,1,5.0,5.0,677,leader,1
41,2,10.0,10.0,559,member,1
41,3,15.0,8.0,709,member,1
41,4,8.0,18.0,459,member,1
41,5,20.0,20.0,359,isolated,5
41,6,50.0,50.0,777,leader,6
41,7,55.0,52.0,659,member,6
41,8,60.0,48.0,609,member,6
41,9,58.0,60.0,259,member,6
41,10,100.0,100.0,77,leader,10
41,11,95.0,95.0,139,member,10
41,12,30.0,70.0,297,leader,12
41,13,35.0,72.0,339,member,12
41,14,40.0,68.0,319,member,12
42,1,5.0,5.0,674,leader,1
42,2,10.0,10.0,558,member,1
42,3,15.0,8.0,708,member,1
42,4,8.0,18.0,458,member,1
42,5,20.0,20.0,358,isolated,5
42,6,50.0,50.0,774,leader,6
42,7,55.0,52.0,658,member,6
42,8,60.0,48.0,608,member,6
42,9,58.0,60.0,258,member,6
42,10,100.0,100.0,74,leader,10
42,11,95.0,95.0,138,member,10
42,12,30.0,70.0,294,leader,12
42,13,35.0,72.0,338,member,12
42,14,40.0,68.0,318,member,12
43,1,5.0,5.0,671,leader,1
43,2,10.0,10.0,557,member,1
43,3,15.0,8.0,707,member,1
43,4,8.0,18.0,457,member,1
43,5,20.0,20.0,357,isolated,5
43,6,50.0,50.0,771,leader,6
43,7,55.0,52.0,657,member,6
43,8,60.0,48.0,607,member,6
43,9,58.0,60.0,257,member,6
43,10,100.0,100.0,71,leader,10
43,11,95.0,95.0,137,member,10
43,12,30.0,70.0,291,leader,12
43,13,35.0,72.0,337,member,12
43,14,40.0,68.0,317,member,12
44,1,5.0,5.0,668,leader,1
44,2,10.0,10.0,556,member,1
44,3,15.0,8.0,706,member,1
44,4,8.0,18.0,456,member,1
44,5,20.0,20.0,356,isolated,5
44,6,50.0,50.0,768,leader,6
44,7,55.0,52.0,656,member,6
44,8,60.0,48.0,606,member,6
44,9,58.0,60.0,256,member,6
44,10,100.0,100.0,68,leader,10
44,11,95.0,95.0,136,member,10
44,12,30.0,70.0,288,leader,12
44,13,35.0,72.0,336,member,12
44,14,40.0,68.0,316,member,12
45,1,5.0,5.0,665,leader,1
45,2,10.0,10.0,555,member,1
45,3,15.0,8.0,705,member,1
45,4,8.0,18.0,455,member,1
45,5,20.0,20.0,355,isolated,5
45,6,50.0,50.0,765,leader,6
45,7,55.0,52.0,655,member,6
45,8,60.0,48.0,605,member,6
45,9,58.0,60.0,255,member,6
45,10,100.0,100.0,65,leader,10
45,11,95.0,95.0,135,member,10
45,12,30.0,70.0,285,leader,12
45,13,35.0,72.0,335,member,12
45,14,40.0,68.0,315,member,12
46,1,5.0,5.0,662,leader,1
46,2,10.0,10.0,554,member,1
46,3,15.0,8.0,704,member,1
46,4,8.0,18.0,454,member,1
46,5,20.0,20.0,354,isolated,5
46,6,50.0,50.0,762,leader,6
46,7,55.0,52.0,654,member,6
46,8,60.0,48.0,604,member,6
46,9,58.0,60.0,254,member,6
46,10,100.0,100.0,62,leader,10
46,11,95.0,95.0,134,member,10
46,12,30.0,70.0,282,leader,12
46,13,35.0,72.0,334,member,12
46,14,40.0,68.0,314,member,12
47,1,5.0,5.0,659,leader,1
47,2,10.0,10.0,553,member,1
47,3,15.0,8.0,703,member,1
47,4,8.0,18.0,453,member,1
47,5,20.0,20.0,353,isolated,5
47,6,50.0,50.0,759,leader,6
47,7,55.0,52.0,653,member,6
47,8,60.0,48.0,603,member,6
47,9,58.0,60.0,253,member,6
47,10,100.0,100.0,59,leader,10
47,11,95.0,95.0,133,member,10
47,12,30.0,70.0,279,leader,12
47,13,35.0,72.0,333,member,12
47,14,40.0,68.0,313,member,12
48,1,5.0,5.0,656,leader,1
48,2,10.0,10.0,552,member,1
48,3,15.0,8.0,702,member,1
48,4,8.0,18.0,452,member,1
48,5,20.0,20.0,352,isolated,5
48,6,50.0,50.0,756,leader,6
48,7,55.0,52.0,652,member,6
48,8,60.0,48.0,602,member,6
48,9,58.0,60.0,252,member,6
48,10,100.0,100.0,56,leader,10
48,11,95.0,95.0,132,member,10
48,12,30.0,70.0,276,leader,12
48,13,35.0,72.0,332,member,12
48,14,40.0,68.0,312,member,12
49,1,5.0,5.0,653,leader,1
49,2,10.0,10.0,551,member,1
49,3,15.0,8.0,701,member,1
49,4,8.0,18.0,451,member,1
49,5,20.0,20.0,351,isolated,5
49,6,50.0,50.0,753,leader,6
49,7,55.0,52.0,651,member,6
49,8,60.0,48.0,601,member,6
49,9,58.0,60.0,251,member,6
49,10,100.0,100.0,53,leader,10
49,11,95.0,95.0,131,member,10
49,12,30.0,70.0,273,leader,12
49,13,35.0,72.0,331,member,12
49,14,40.0,68.0,311,member,12
50,1,5.0,5.0,650,leader,1
50,2,10.0,10.0,550,member,1
50,3,15.0,8.0,700,member,1
50,4,8.0,18.0,450,member,1
50,5,20.0,20.0,350,isolated,5
50,6,50.0,50.0,750,leader,6
50,7,55.0,52.0,650,member,6
50,8,60.0,48.0,600,member,6
50,9,58.0,60.0,250,member,6
50,10,100.0,100.0,50,leader,10
50,11,95.0,95.0,130,member,10
50,12,30.0,70.0,270,leader,12
50,13,35.0,72.0,330,member,12
50,14,40.0,68.0,310,member,12
51,1,5.0,5.0,647,leader,1
51,2,10.0,10.0,549,member,1
51,3,15.0,8.0,699,member,1
51,4,8.0,18.0,449,member,1
51,5,20.0,20.0,349,isolated,5
51,6,50.0,50.0,747,leader,6
51,7,55.0,52.0,649,member,6
51,8,60.0,48.0,599,member,6
51,9,58.0,60.0,249,member,6
51,10,100.0,100.0,47,leader,10
51,11,95.0,95.0,129,member,10
51,12,30.0,70.0,267,leader,12
51,13,35.0,72.0,329,member,12
51,14,40.0,68.0,309,member,12
52,1,5.0,5.0,644,leader,1
52,2,10.0,10.0,548,member,1
52,3,15.0,8.0,698,member,1
52,4,8.0,18.0,448,member,1
52,5,20.0,20.0,348,isolated,5
52,6,50.0,50.0,744,leader,6
52,7,55.0,52.0,648,member,6
52,8,60.0,48.0,598,member,6
52,9,58.0,60.0,248,member,6
52,10,100.0,100.0,44,leader,10
52,11,95.0,95.0,128,member,10
52,12,30.0,70.0,264,leader,12
52,13,35.0,72.0,328,member,12
52,14,40.0,68.0,308,member,12
53,1,5.0,5.0,641,leader,1
53,2,10.0,10.0,547,member,1
53,3,15.0,8.0,697,member,1
53,4,8.0,18.0,447,member,1
53,5,20.0,20.0,347,isolated,5
53,6,50.0,50.0,741,leader,6
53,7,55.0,52.0,647,member,6
53,8,60.0,48.0,597,member,6
53,9,58.0,60.0,247,member,6
53,10,100.0,100.0,41,leader,10
53,11,95.0,95.0,127,member,10
53,12,30.0,70.0,261,leader,12
53,13,35.0,72.0,327,member,12
53,14,40.0,68.0,307,member,12
54,1,5.0,5.0,638,leader,1
